Ticker,Industry,Derived Industry,Environment score,Social score,Governance score,Percentile,Controversy,Adult entertainment - negative,Firearms,Animal welfare,Nuclear power,Alcohol,Tobacco,Gambling,Palm oil,Controversial weapons,Fur leather,Gmo,Catholic,Coal,Pesticides,Military Contract,Beta
GBLI,Insurance_Property & Casualty,No,1.7,9.1,15.8,42,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.53
GBLIL,N/A,,,,,,,,,,,,,,,,,,,,,,NaN
GBLIZ,N/A,,,,,,,,,,,,,,,,,,,,,,0.53
GBT,Biotechnology,No,0.1,18.9,8.1,44,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.88
GCBC,Banks_Regional,No,2.2,15.4,13.1,57,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.39
GCVRZ,N/A,,,,,,,,,,,,,,,,,,,,,,
GDEN,Resorts & Casinos,No,3.9,11.8,11.2,43,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.33
GDS,Information Technology Services,No,3.6,3.5,4,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.45
GEC,Asset Management,No,2.2,12.3,10.8,38,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.03
GECC,Asset Management,No,2.2,12.3,10.8,38,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.78
GECCL,N/A,,,,,,,,,,,,,,,,,,,,,,NaN
GECCM,N/A,,,,,,,,,,,,,,,,,,,,,,NaN
GECCN,N/A,,,,,,,,,,,,,,,,,,,,,,NaN
GENC,Farm & Heavy Construction Machinery,No,8.2,17.3,9.6,71,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.72
GENE,Diagnostics & Research,No,6.5,22.5,13.1,85,2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.25
GENY,N/A,,,,,,,,,,,,,,,,,,,,,,NaN
GEOS,Oil & Gas Equipment & Services,No,,,,,,,,,,,,,,,,,,,,,2.1
GERN,Biotechnology,No,0.1,18.9,8.1,44,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.82
GEVO,Specialty Chemicals,No,,,,,,,,,,,,,,,,,,,,,2.15
GFED,Banks_Regional,No,2.2,15.4,13.1,57,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.57
GFN,Rental & Leasing Services,No,6.7,8.9,7.4,29,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.19
GFNCP,Rental & Leasing Services,No,6.7,8.9,7.4,29,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.19
GFNSL,N/A,,,,,,,,,,,,,,,,,,,,,,NaN
GGAL,Banks_Regional,No,2.2,15.4,13.1,57,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.87
GH,Diagnostics & Research,No,6.5,22.5,13.1,85,2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NaN
GHIVU,Shell Companies,No,,,,,,,,,,,,,,,,,,,,,NaN
GHSI,Drug Manufacturers_Specialty & Generic,No,2.5,19.1,16,76,4,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NaN
GIFI,Oil & Gas Equipment & Services,No,,,,,,,,,,,,,,,,,,,,,1.07
GIGE,N/A,,,,,,,,,,,,,,,,,,,,,,NaN
GIGM,Electronic Gaming & Multimedia,No,0.2,10.5,6.1,10,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.46
GIII,Apparel Retail,No,1.1,6.4,6.1,4,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.6
GILD,Drug Manufacturers_General,No,0,14.3,8.1,28,2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.71
GILT,Communication Equipment,No,3.5,9.5,7.8,22,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.96
GLAD,Asset Management,No,2.2,12.3,10.8,38,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.42
GLADD,N/A,,,,,,,,,,,,,,,,,,,,,,NaN
GLADL,N/A,,,,,,,,,,,,,,,,,,,,,,NaN
GLBS,Marine Shipping,No,,,,,,,,,,,,,,,,,,,,,1.13
GLBZ,Banks_Regional,No,2.2,15.4,13.1,57,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.74
GLDD,Engineering & Construction,No,,,,,,,,,,,,,,,,,,,,,0.75
GLDI,N/A,,,,,,,,,,,,,,,,,,,,,,NaN
GLG,Rental & Leasing Services,No,6.7,8.9,7.4,29,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.66
GLIBA,Telecom Services,No,4.9,12.6,7.4,36,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.17
GLIBP,Telecom Services,No,4.9,12.6,7.4,36,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.17
GLMD,Biotechnology,No,0.1,18.9,8.1,44,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.52
GLNG,Oil & Gas Midstream,No,,,,,,,,,,,,,,,,,,,,,0.63
GLPG,Biotechnology,No,0.1,18.9,8.1,44,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.08
GLPI,REIT_Specialty,No,6.1,7.1,6.8,20,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.02
GLRE,Insurance_Reinsurance,No,,,,,,,,,,,,,,,,,,,,,1.16
GLUU,Electronic Gaming & Multimedia,No,0.2,10.5,6.1,10,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.84
GLYC,Biotechnology,No,0.1,18.9,8.1,44,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.53
GMAB,Biotechnology,No,0.1,18.9,8.1,44,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.52
GMDA,Biotechnology,No,0.1,18.9,8.1,44,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NaN
GMHI,Shell Companies,No,,,,,,,,,,,,,,,,,,,,,NaN
GMHIU,Shell Companies,No,,,,,,,,,,,,,,,,,,,,,NaN
GMHIW,N/A,,,,,,,,,,,,,,,,,,,,,,NaN
GMLP,Oil & Gas Midstream,No,,,,,,,,,,,,,,,,,,,,,1.01
GMLPP,N/A,,,,,,,,,,,,,,,,,,,,,,NaN
GNCA,Biotechnology,No,0.1,18.9,8.1,44,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.32
GNFT,Biotechnology,No,0.1,18.9,8.1,44,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.89
GNLN,Pharmaceutical Retailers,No,2.5,10.4,4.5,12,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NaN
GNMA,N/A,,,,,,,,,,,,,,,,,,,,,,NaN
GNMK,Medical Devices,No,,,,,,,,,,,,,,,,,,,,,3.05
GNMX,N/A,,,,,,,,,,,,,,,,,,,,,,NaN
GNOM,N/A,,,,,,,,,,,,,,,,,,,,,,NaN
GNPX,Biotechnology,No,0.1,18.9,8.1,44,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-1.01
GNSS,Scientific & Technical Instruments,Yes,5.3,9.8,6.2,24,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.54
GNTX,Auto Parts,No,6.7,10.5,7.5,35,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.13
GNTY,Banks_Regional,No,2.2,15.4,13.1,57,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.49
GNUS,Entertainment,No,2.5,9.5,7.8,19,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.38
GO,Grocery Stores,No,,,,,,,,,,,,,,,,,,,,,NaN
GOGL,Marine Shipping,No,,,,,,,,,,,,,,,,,,,,,1.75
GOGO,Telecom Services,No,4.9,12.6,7.4,36,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.25
GOOD,REIT_Diversified,No,,,,,,,,,,,,,,,,,,,,,1.03
GOODM,REIT_Diversified,No,,,,,,,,,,,,,,,,,,,,,1.03
GOODN,REIT_Diversified,No,,,,,,,,,,,,,,,,,,,,,1.03
GOOG,Internet Content & Information,No,2.7,13.7,9.1,38,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.06
GOOGL,Internet Content & Information,No,0.9,15.9,12.8,53,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.06
GOSS,Biotechnology,No,0.1,18.9,8.1,44,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NaN
GPAQ,Shell Companies,No,,,,,,,,,,,,,,,,,,,,,NaN
GPAQU,Shell Companies,No,,,,,,,,,,,,,,,,,,,,,NaN
GPAQW,N/A,,,,,,,,,,,,,,,,,,,,,,NaN
GPOR,Oil & Gas E&P,No,21.3,11.2,8.2,83,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6.6
GPP,Oil & Gas Midstream,No,,,,,,,,,,,,,,,,,,,,,0.86
GPRE,Specialty Chemicals,No,,,,,,,,,,,,,,,,,,,,,2.05
GPRO,Consumer Electronics,No,,,,,,,,,,,,,,,,,,,,,1.46
GRBK,Residential Construction,No,,,,,,,,,,,,,,,,,,,,,1.33
GRFS,Drug Manufacturers_General,No,0,15.2,8,30,2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.36
GRID,N/A,,,,,,,,,,,,,,,,,,,,,,NaN
GRIF,Real Estate_Development,No,,,,,,,,,,,,,,,,,,,,,0.92
GRIN,Marine Shipping,No,,,,,,,,,,,,,,,,,,,,,0.77
GRMN,Scientific & Technical Instruments,No,5.3,9.8,6.2,24,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
GRNQ,Consulting Services,No,0.1,14.6,7,25,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-0.36
GRNV,Shell Companies,No,,,,,,,,,,,,,,,,,,,,,NaN
GRNVR,N/A,,,,,,,,,,,,,,,,,,,,,,NaN
GRNVU,Shell Companies,No,,,,,,,,,,,,,,,,,,,,,NaN
GRNVW,N/A,,,,,,,,,,,,,,,,,,,,,,NaN
GROW,Asset Management,No,2.2,12.3,10.8,38,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.97
GRPN,Internet Content & Information,No,2.7,13.7,9.1,38,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.69
GRSH,N/A,,,,,,,,,,,,,,,,,,,,,,
GRSHU,N/A,,,,,,,,,,,,,,,,,,,,,,NaN
GRSHW,N/A,,,,,,,,,,,,,,,,,,,,,,
GRTS,Biotechnology,No,0.1,18.9,8.1,44,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NaN
GRTX,Biotechnology,No,0.1,18.9,8.1,44,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NaN
GRVY,Electronic Gaming & Multimedia,No,0.2,10.5,6.1,10,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-0.59
GRWG,Home Improvement Retail,No,,,,,,,,,,,,,,,,,,,,,1.91
GSBC,Banks_Regional,No,2.2,15.4,13.1,57,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.07
GSHD,Insurance_Diversified,No,1.9,8.6,11.9,28,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.8
GSIT,Semiconductors,No,9.1,8.3,8.9,41,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.01
GSKY,Software_Infrastructure,No,1.3,11.6,7.2,20,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.28
GSM,Other Industrial Metals & Mining,No,,,,,,,,,,,,,,,,,,,,,2.5
GSUM,Software_Application,No,1.4,12.7,5.2,18,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.03
GT,Auto Parts,No,5,5.4,8.1,15,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.04
GTEC,Specialty Industrial Machinery,No,9.1,15.8,8.1,65,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NaN
GTHX,Biotechnology,No,0.1,18.9,8.1,44,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.32
GTIM,Restaurants,No,3.3,13,5.1,24,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.78
GTLS,Specialty Industrial Machinery,No,9.1,15.8,8.1,65,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.72
GTYH,Software_Application,No,1.4,12.7,5.2,18,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.08
GULF,N/A,,,,,,,,,,,,,,,,,,,,,,NaN
GURE,Specialty Chemicals,No,,,,,,,,,,,,,,,,,,,,,0.85
GVP,Softwaare Application,Yes,,,,,,,,,,,,,,,,,,,,,1.52
GWGH,Insurance_Life,No,,,,,,,,,,,,,,,,,,,,,-0.53
GWPH,Drug Manufacturers_General,No,0,15.2,8,30,2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.94
GWRS,Utilities_Regulated Water,No,,,,,,,,,,,,,,,,,,,,,0.41
GXGX,Shell Companies,No,,,,,,,,,,,,,,,,,,,,,NaN
GXGXU,Shell Companies,No,,,,,,,,,,,,,,,,,,,,,NaN
GXGXW,N/A,,,,,,,,,,,,,,,,,,,,,,NaN
GXTG,N/A,,,,,,,,,,,,,,,,,,,,,,NaN
GYRO,Real Estate Services,No,5.8,9.3,8.3,31,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.57
HA,Airlines,No,10.2,13.4,5.7,52,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.35
HABT,N/A,,,,,,,,,,,,,,,,,,,,,,NaN
HAFC,Banks_Regional,No,2.2,15.4,13.1,57,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.3
HAIN,Packaged Foods,No,11.6,14,5.9,60,3,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.81
HALL,Insurance_Property & Casualty,No,1.7,9.1,15.8,42,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.32
HALO,Biotechnology,No,0.1,18.9,8.1,44,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.83
HAPP,Drug Manufacturers_Specialty & Generic,No,2.5,19.1,16,76,4,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NaN
HARP,Biotechnology,No,0.1,18.9,8.1,44,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NaN
HAS,Leisure,No,0,6.7,5.8,3,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.95
HAYN,Metal Fabrication,No,,,,,,,,,,,,,,,,,,,,,1.46
HBAN,Banks_Regional,No,2.5,11.6,8.9,30,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.54
HBANN,N/A,,,,,,,,,,,,,,,,,,,,,,NaN
HBANO,Banks_Regional,No,2.2,15.4,13.1,57,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.54
HBCP,Banks_Regional,No,2.2,15.4,13.1,57,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.71
HBIO,Medical Instruments & Supplies,No,4.7,20.4,11.4,74,2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.57
HBMD,Banks_Regional,No,2.2,15.4,13.1,57,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.6
HBNC,Banks_Regional,No,2.2,15.4,13.1,57,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.3
HBP,Industrial Distribution,No,7.2,7.8,7.1,27,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.45
HBT,Banks_Regional,No,2.2,15.4,13.1,57,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NaN
HCAC,Shell Companies,No,,,,,,,,,,,,,,,,,,,,,NaN
HCACU,Shell Companies,No,,,,,,,,,,,,,,,,,,,,,NaN
HCACW,N/A,,,,,,,,,,,,,,,,,,,,,,NaN
HCAP,Asset Management,No,2.2,12.3,10.8,38,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.78
HCAPZ,N/A,,,,,,,,,,,,,,,,,,,,,,NaN
HCAT,Health Information Services,No,0.1,12.9,6.9,20,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NaN
HCCH,Shell Companies,No,,,,,,,,,,,,,,,,,,,,,NaN
HCCHR,N/A,,,,,,,,,,,,,,,,,,,,,,NaN
HCCHU,Shell Companies,No,,,,,,,,,,,,,,,,,,,,,NaN
HCCHW,N/A,,,,,,,,,,,,,,,,,,,,,,NaN
HCCI,Waste Management,No,15.4,7.1,3.6,41,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.64
HCCO,Shell Companies,No,,,,,,,,,,,,,,,,,,,,,NaN
HCCOU,Shell Companies,No,,,,,,,,,,,,,,,,,,,,,NaN
HCCOW,N/A,,,,,,,,,,,,,,,,,,,,,,NaN
HCKT,Information Technology Services,No,3.6,3.5,4,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.74
HCM,Biotechnology,No,0.1,18.9,8.1,44,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.98
HCSG,Medical Care Facilities,No,,,,,,,,,,,,,,,,,,,,,0.62
HDS,Industrial Distribution,No,5.7,7.9,7.5,24,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.18
HDSN,Specialty Chemicals,No,,,,,,,,,,,,,,,,,,,,,1.23
HEAR,Consumer Electronics,No,,,,,,,,,,,,,,,,,,,,,1.82
HEBT,Specialty Industrial Machinery,No,9.1,15.8,8.1,65,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.59
HEES,Rental & Leasing Services,No,6.7,8.9,7.4,29,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.33
HELE,Household & Personal Products,No,6.1,5.3,4,8,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.93
HEPA,Biotechnology,No,0.1,18.9,8.1,44,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.76
HERD,N/A,,,,,,,,,,,,,,,,,,,,,,NaN
HERO,N/A,,,,,,,,,,,,,,,,,,,,,,NaN
HEWG,N/A,,,,,,,,,,,,,,,,,,,,,,NaN
HFBL,Banks_Regional,No,2.2,15.4,13.1,57,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.71
HFFG,Food Distribution,No,,,,,,,,,,,,,,,,,,,,,NaN
HFWA,Banks_Regional,No,2.2,15.4,13.1,57,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.7
HGSH,Real Estate_Development,No,,,,,,,,,,,,,,,,,,,,,2
HHHH,N/A,,,,,,,,,,,,,,,,,,,,,,NaN
HHHHR,N/A,,,,,,,,,,,,,,,,,,,,,,NaN
HHHHU,N/A,,,,,,,,,,,,,,,,,,,,,,NaN
HHHHW,N/A,,,,,,,,,,,,,,,,,,,,,,NaN
HHR,Staffing & Employment Services,No,0.1,9.2,6.9,9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NaN
HHT,Building Materials,No,,,,,,,,,,,,,,,,,,,,,1.89
